,order_date,sales_qty,sales_amount,currency,user_id,r_id
606,10-08-2018,12,19727,"INR",46096,353206
607,15-08-2018,2,3324,"INR",17157,231062
608,12-09-2018,227,103889,"INR",46366,514461
609,13-09-2018,36,18167,"INR",16819,574146
610,06-02-2019,112,106560,"INR",75082,381622
611,15-03-2019,50,90130,"INR",73222,424442
612,22-03-2019,30,54079,"INR",3566,156629
613,08-05-2019,182,153815,"INR",86063,439733
614,17-05-2019,1,306,"INR",3147,392717
615,12-07-2019,157,132519,"INR",88325,407920
616,29-07-2019,111,152833,"INR",61714,282725
617,01-08-2019,7,10144,"INR",55686,302297
618,28-08-2019,7,8991,"INR",30426,528945
619,06-09-2019,1,1218,"INR",97437,377559
620,13-09-2019,1,1708,"INR",96002,372467
621,19-09-2019,177,79676,"INR",83479,376670
622,20-09-2019,1,486,"INR",48650,376532
623,10-10-2019,18,25356,"INR",51928,541131
624,07-11-2019,13,17519,"INR",15061,147502
625,29-11-2019,4,6338,"INR",95076,375975
626,05-10-2017,4,9190,"INR",73590,575772
627,06-10-2017,4,8384,"INR",5758,492152
628,12-10-2017,2,4889,"INR",84776,477947
629,13-10-2017,2,3495,"INR",74682,383822
630,13-10-2017,1,2065,"INR",70683,574413
631,25-10-2017,1,1380,"INR",55886,432874
632,27-10-2017,6,11870,"INR",58460,285935
633,03-11-2017,6,12574,"INR",76925,148656
634,06-11-2017,1,2796,"INR",53527,210521
635,10-11-2017,2,4889,"INR",40712,463976
636,17-11-2017,1,2792,"INR",13750,513496
637,20-11-2017,33,68898,"INR",78050,560965
638,23-11-2017,1,2792,"INR",59992,384964
639,24-11-2017,3,6991,"INR",84099,453970
640,27-11-2017,1,681,"INR",52135,454572
641,30-11-2017,22,44782,"INR",68138,133987
642,01-12-2017,13,26537,"INR",48371,515674
643,06-12-2017,2,3444,"INR",71992,384541
644,07-12-2017,2,4190,"INR",17503,235936
645,07-12-2017,1,2755,"INR",14677,74562
646,08-12-2017,9,18852,"INR",83711,74569
647,12-12-2017,1,1380,"INR",55791,92199
648,14-12-2017,3,6287,"INR",51369,74558
649,15-12-2017,20,41199,"INR",41479,102855
650,18-12-2017,1,1356,"INR",78661,74359
651,19-12-2017,1,681,"INR",51349,93939
652,21-12-2017,3,5588,"INR",57486,466379
653,22-12-2017,15,32125,"INR",74109,102893
654,22-12-2017,7,13778,"INR",10239,299472
655,02-01-2018,2,4194,"INR",78033,392498
656,02-01-2018,1,2713,"INR",45290,102884
657,05-01-2018,31,65648,"INR",58930,202097
658,08-01-2018,23,48231,"INR",91189,446731
659,12-01-2018,8,16065,"INR",17158,102924
660,15-01-2018,1,1356,"INR",78557,576441
661,16-01-2018,1,1356,"INR",76806,289869
662,29-01-2018,1,681,"INR",60035,547286
663,01-02-2018,1,1398,"INR",25211,252910
664,02-02-2018,10,20255,"INR",93186,422482
665,06-02-2018,1,681,"INR",39132,499591
666,09-02-2018,1,699,"INR",42396,102954
667,22-02-2018,6,12014,"INR",67350,530179
668,10-04-2018,1,681,"INR",21434,506276
669,19-04-2018,19,43537,"INR",1769,540806
670,23-04-2018,1,681,"INR",78177,79627
671,08-05-2018,28,65310,"INR",69687,423314
672,15-05-2018,1,681,"INR",66159,554819
673,04-06-2018,9,21769,"INR",52862,398748
674,08-06-2018,1,2176,"INR",61643,91224
675,16-01-2018,8,17222,"INR",50852,576146
676,17-01-2018,24,48917,"INR",39043,97066
677,09-02-2018,1,1380,"INR",58201,254105
678,12-02-2018,13,26333,"INR",12579,227830
679,16-02-2018,13,26333,"INR",5585,102974
680,22-02-2018,1,347,"INR",38645,407809
681,22-02-2018,3,6125,"INR",10203,449485
682,23-02-2018,5,10824,"INR",67120,307378
683,26-02-2018,1,3065,"INR",79141,287492
684,01-03-2018,1,1380,"INR",60962,523168
685,02-03-2018,2,3843,"INR",92817,516222
686,05-03-2018,1,3065,"INR",49581,568635
687,06-03-2018,1,3065,"INR",39108,128425
688,08-03-2018,1,3065,"INR",84461,448443
689,09-03-2018,1,3065,"INR",48584,246075
690,15-03-2018,3,6130,"INR",9754,103437
691,19-03-2018,1,3065,"INR",3965,500301
692,19-03-2018,5,10884,"INR",34579,475181
693,20-03-2018,1,3065,"INR",27387,280486
694,21-03-2018,1,3065,"INR",72321,266902
695,21-03-2018,1,343,"INR",89728,565945
696,23-03-2018,1,3065,"INR",19256,461374
697,23-03-2018,1,690,"INR",16146,73714
698,27-03-2018,1,3065,"INR",76703,89139
699,28-03-2018,1,3065,"INR",92194,538418
700,29-03-2018,1,3065,"INR",18661,571498
701,29-03-2018,1,1380,"INR",89047,266889
702,04-04-2018,1,3065,"INR",43401,546952
703,06-04-2018,5,12250,"INR",41639,266925
704,11-04-2018,2,4130,"INR",67395,79628
705,12-04-2018,3,6125,"INR",57953,452112
706,12-04-2018,14,32653,"INR",38516,517975
707,13-04-2018,11,37690,"INR",86042,103442
708,17-04-2018,1,3065,"INR",23771,74422
709,18-04-2018,2,3444,"INR",53897,74352
710,19-04-2018,4,9190,"INR",49850,559786
711,20-04-2018,1,3065,"INR",91310,74578
712,23-04-2018,1,3065,"INR",74952,432387
713,24-04-2018,2,3056,"INR",38203,475988
714,27-04-2018,10,34157,"INR",93533,326710
715,27-04-2018,1,3065,"INR",5060,171258
716,30-04-2018,1,3065,"INR",87675,75774
717,30-04-2018,2,3056,"INR",25141,99204
718,30-04-2018,1,2065,"INR",40675,137924
719,03-05-2018,3,6125,"INR",14037,127111
720,03-05-2018,1,1380,"INR",81168,536536
721,04-05-2018,4,9190,"INR",66342,455514
722,07-05-2018,6,20023,"INR",27848,81553
723,09-05-2018,1,3065,"INR",12099,442867
724,09-05-2018,13,28269,"INR",94458,269557
725,14-05-2018,1,3065,"INR",73349,102886
726,14-05-2018,2,3056,"INR",76000,510896
727,15-05-2018,2,3056,"INR",19311,88366
728,16-05-2018,1,3065,"INR",32422,87254
729,16-05-2018,13,28269,"INR",66429,576803
730,17-05-2018,1,1176,"INR",29447,576802
731,17-05-2018,3,6125,"INR",2924,576806
732,17-05-2018,27,56537,"INR",91237,565659
733,18-05-2018,5,16491,"INR",69132,74564
734,18-05-2018,1,3065,"INR",96769,85788
735,18-05-2018,13,28269,"INR",72278,515217
736,21-05-2018,2,3056,"INR",9678,551549
737,22-05-2018,2,3056,"INR",60639,431107
738,23-05-2018,1,3065,"INR",4701,542040
739,24-05-2018,1,3065,"INR",78131,517758
740,25-05-2018,1,3065,"INR",36872,104728
741,28-05-2018,4,14134,"INR",4457,95336
742,30-05-2018,3,6125,"INR",14721,388884
743,01-06-2018,5,16491,"INR",76266,74354
744,01-06-2018,1,3065,"INR",37329,572027
745,04-06-2018,1,3065,"INR",83687,492176
746,05-06-2018,1,3065,"INR",46211,84614
747,07-06-2018,3,6125,"INR",18746,576197
748,11-06-2018,11,40046,"INR",63725,91226
749,11-06-2018,1,3065,"INR",6566,455322
750,12-06-2018,1,3065,"INR",53572,316298
751,12-06-2018,1,338,"INR",11484,575821
752,13-06-2018,1,3065,"INR",90280,560838
753,14-06-2018,5,12250,"INR",52326,464580
754,14-06-2018,7,14407,"INR",64506,148334
755,15-06-2018,3,6125,"INR",41878,547126
756,19-06-2018,7,25912,"INR",46817,418001
757,19-06-2018,27,52667,"INR",35412,473254
758,19-06-2018,1,3065,"INR",30225,528772
759,19-06-2018,1,338,"INR",90470,74330
760,19-06-2018,2,4319,"INR",12148,392449
761,20-06-2018,1,3065,"INR",510,81551
762,20-06-2018,108,251903,"INR",9649,151719
763,21-06-2018,5,12250,"INR",81902,576805
764,21-06-2018,1,1440,"INR",13880,546056
765,25-06-2018,6,21199,"INR",88038,528722
766,25-06-2018,1,3065,"INR",49090,102899
767,27-06-2018,3,6125,"INR",81003,537846
768,28-06-2018,3,6125,"INR",16635,497337
769,28-06-2018,1,361,"INR",58138,366063
770,29-06-2018,1,3065,"INR",87344,537959
771,02-07-2018,16,55356,"INR",37182,576992
772,02-07-2018,1,3065,"INR",79173,552620
773,05-07-2018,4,9190,"INR",48268,492330
774,06-07-2018,3,6125,"INR",6928,421422
775,09-07-2018,8,29444,"INR",74134,499778
776,09-07-2018,1,3065,"INR",11430,558581
777,10-07-2018,1,3065,"INR",22454,73715
778,10-07-2018,1,338,"INR",40394,76028
779,10-07-2018,1,1440,"INR",14213,403976
780,11-07-2018,1,3065,"INR",59708,528550
781,12-07-2018,1,2162,"INR",70139,74820
782,13-07-2018,1,3065,"INR",82275,453126
783,16-07-2018,1,3065,"INR",11655,452871
784,17-07-2018,2,7065,"INR",75985,495095
785,17-07-2018,5,12250,"INR",25671,90049
786,19-07-2018,3,6125,"INR",35261,307799
787,19-07-2018,13,28269,"INR",18787,73718
788,20-07-2018,1,1440,"INR",33006,144020
789,25-07-2018,3,6125,"INR",30498,467392
790,26-07-2018,1,3065,"INR",67351,298875
791,27-07-2018,1,3065,"INR",67321,539533
792,30-07-2018,1,3065,"INR",66706,74355
793,30-07-2018,1,2162,"INR",50290,85604
794,01-08-2018,1,3065,"INR",82552,75401
795,02-08-2018,1,3065,"INR",30933,301904
796,02-08-2018,24,55977,"INR",14545,499779
797,03-08-2018,1,3065,"INR",25642,446436
798,06-08-2018,1,3065,"INR",98571,546780
799,08-08-2018,3,6125,"INR",86367,94630
800,09-08-2018,1,3065,"INR",69140,458346
801,09-08-2018,5,10495,"INR",65653,539572
802,10-08-2018,13,45935,"INR",91850,573756
803,10-08-2018,3,6125,"INR",44775,546483
804,13-08-2018,3,6125,"INR",62130,580176
805,13-08-2018,15,34986,"INR",19493,544713
806,14-08-2018,1,3065,"INR",83608,499726
807,14-08-2018,13,28269,"INR",93605,289939
808,17-08-2018,4,9190,"INR",22855,544374
809,17-08-2018,15,34986,"INR",73208,514927
810,20-08-2018,10,36509,"INR",724,540398
811,21-08-2018,5,12250,"INR",12918,539546
812,21-08-2018,1,338,"INR",34133,506713
813,22-08-2018,1,3065,"INR",83974,171108
814,23-08-2018,3,6125,"INR",29112,537104
815,23-08-2018,12,27991,"INR",41398,486674
816,24-08-2018,3,6125,"INR",25025,73719
817,27-08-2018,13,45935,"INR",41578,82201
818,29-08-2018,1,3065,"INR",32674,467390
819,29-08-2018,1,361,"INR",62628,388016
820,31-08-2018,7,15315,"INR",52518,338474
821,31-08-2018,20,45481,"INR",45877,361090
822,03-09-2018,40,140157,"INR",86958,562845
823,03-09-2018,1,3065,"INR",47199,502148
824,03-09-2018,8,17495,"INR",44803,74332
825,04-09-2018,13,28269,"INR",71390,540990
826,06-09-2018,15,34986,"INR",79889,556825
827,06-09-2018,1,361,"INR",30677,553306
828,07-09-2018,1,3065,"INR",89064,548076
829,07-09-2018,26,59477,"INR",7122,560249
830,07-09-2018,1,1079,"INR",45445,445852
831,10-09-2018,3,6125,"INR",32348,498050
832,12-09-2018,1,681,"INR",13589,419455
833,13-09-2018,3,6130,"INR",34586,361091
834,13-09-2018,8,17495,"INR",42564,350727
835,13-09-2018,1,1440,"INR",94577,498280
836,14-09-2018,3,6125,"INR",57424,403941
837,17-09-2018,1,3065,"INR",62685,517961
838,18-09-2018,1,676,"INR",36189,525182
839,19-09-2018,1,3065,"INR",91314,349776
840,21-09-2018,1,3065,"INR",48906,133310
841,21-09-2018,13,28269,"INR",79306,482889
842,24-09-2018,1,3065,"INR",5743,361092
843,26-09-2018,12,24792,"INR",69784,517952
844,26-09-2018,1,3065,"INR",28738,570224
845,27-09-2018,1,3065,"INR",50996,103198
846,28-09-2018,1,3065,"INR",9074,227391
847,28-09-2018,1,1440,"INR",74834,531980
848,01-10-2018,6,11519,"INR",91660,75858
849,01-10-2018,1,3065,"INR",22027,443253
850,01-10-2018,1,1356,"INR",51216,85239
851,02-10-2018,1,1019,"INR",25885,444613
852,03-10-2018,1,3065,"INR",19767,451787
853,08-10-2018,1,1176,"INR",84773,475960
854,08-10-2018,1,1398,"INR",87672,394293
855,08-10-2018,3,6125,"INR",38837,336607
856,09-10-2018,4,9190,"INR",55648,480986
857,11-10-2018,1,3065,"INR",87198,361094
858,11-10-2018,8,17495,"INR",86814,74317
859,11-10-2018,1,722,"INR",28896,101118
860,12-10-2018,8,17463,"INR",3341,361097
861,12-10-2018,5,12250,"INR",83367,350553
862,12-10-2018,80,169606,"INR",14190,503765
863,15-10-2018,8,17495,"INR",96236,361096
864,17-10-2018,1,3065,"INR",98358,220398
865,17-10-2018,1,338,"INR",28786,97071
866,17-10-2018,13,28269,"INR",72573,444286
867,18-10-2018,1,3065,"INR",48617,433540
868,18-10-2018,8,17495,"INR",95302,361098
869,18-10-2018,1,361,"INR",80586,451853
870,19-10-2018,1,3065,"INR",60657,502211
871,19-10-2018,13,28269,"INR",80097,281883
872,22-10-2018,2,3495,"INR",74788,447501
873,22-10-2018,3,6125,"INR",2145,551835
874,22-10-2018,3,6995,"INR",49982,572729
875,23-10-2018,1,1745,"INR",20580,356018
876,23-10-2018,1,722,"INR",25574,231226
877,24-10-2018,2,4190,"INR",97974,410155
878,25-10-2018,1,3065,"INR",46266,518783
879,25-10-2018,17,38486,"INR",10027,371093
880,29-10-2018,1,3065,"INR",77155,361095
881,29-10-2018,23,52481,"INR",8977,361093
882,30-10-2018,17,35963,"INR",63323,357340
883,30-10-2018,13,28269,"INR",69927,511136
884,31-10-2018,1,3065,"INR",28874,578362
885,01-11-2018,15,33690,"INR",59433,572958
886,01-11-2018,13,28269,"INR",40155,393963
887,02-11-2018,3,6125,"INR",20050,352457
888,02-11-2018,1,722,"INR",31490,528264
889,05-11-2018,4,9190,"INR",94682,431491
890,06-11-2018,18,38060,"INR",79932,247696
891,06-11-2018,8,17495,"INR",24335,422958
892,06-11-2018,13,28269,"INR",91685,408108
893,07-11-2018,11,23394,"INR",99816,322586
894,08-11-2018,4,9190,"INR",63990,74565
895,08-11-2018,9,20991,"INR",77479,225854
896,09-11-2018,21,43991,"INR",67974,571409
897,12-11-2018,3,6125,"INR",2258,572735
898,12-11-2018,15,34986,"INR",92377,294480
899,12-11-2018,13,28269,"INR",9479,572722
900,13-11-2018,1,3065,"INR",46292,566482
901,13-11-2018,13,28269,"INR",13511,554445
902,14-11-2018,1,3065,"INR",10113,444815
903,15-11-2018,3,6125,"INR",48448,444811
904,15-11-2018,8,17495,"INR",71875,443523
905,16-11-2018,37,77870,"INR",7640,445920
906,16-11-2018,13,28269,"INR",7779,459971
907,20-11-2018,8,17495,"INR",96257,499525
908,20-11-2018,13,28269,"INR",254,102810
909,21-11-2018,1,3065,"INR",62919,510962
910,22-11-2018,3,6125,"INR",4720,82200
911,22-11-2018,23,52481,"INR",94179,431608
912,22-11-2018,13,28269,"INR",81504,74358
913,23-11-2018,6,13264,"INR",49206,97068
914,23-11-2018,4,9190,"INR",42404,102802
915,23-11-2018,17,36014,"INR",50120,408627
916,26-11-2018,58,121509,"INR",40090,322285
917,27-11-2018,13,28269,"INR",66736,556578
918,27-11-2018,33,72028,"INR",50995,82202
919,29-11-2018,22,46444,"INR",75516,506239
920,29-11-2018,1,3065,"INR",74345,310682
921,29-11-2018,8,17495,"INR",76973,570727
922,29-11-2018,13,28269,"INR",82301,136670
923,03-12-2018,1,3065,"INR",57434,461094
924,03-12-2018,8,17495,"INR",90199,498171
925,04-12-2018,1,3065,"INR",47082,332160
926,04-12-2018,13,28269,"INR",34059,474279
927,06-12-2018,1,3065,"INR",96905,432150
928,06-12-2018,15,34986,"INR",75069,460456
929,06-12-2018,13,28269,"INR",46778,445122
930,07-12-2018,59,122898,"INR",66148,162505
931,10-12-2018,1,3065,"INR",24303,141535
932,10-12-2018,23,52481,"INR",85732,532082
933,10-12-2018,13,28269,"INR",36955,488581
934,12-12-2018,1,3065,"INR",26161,578206
935,13-12-2018,9,19556,"INR",65999,562348
936,13-12-2018,1,3065,"INR",99142,564616
937,13-12-2018,8,17495,"INR",28751,438097
938,14-12-2018,18,38407,"INR",14748,426191
939,14-12-2018,4,9190,"INR",89644,559813
940,17-12-2018,3,6125,"INR",1432,115428
941,17-12-2018,8,17495,"INR",59408,485552
942,17-12-2018,1,338,"INR",60035,541486
943,18-12-2018,11,24491,"INR",8791,472434
944,20-12-2018,3,6125,"INR",12260,421647
945,20-12-2018,72,167935,"INR",1614,465174
946,21-12-2018,108,226963,"INR",59014,559784
947,21-12-2018,4,9190,"INR",89504,453341
948,21-12-2018,67,141343,"INR",71199,549840
949,28-12-2018,5,12250,"INR",71716,505381
950,04-01-2019,27,62977,"INR",26960,472376
951,07-01-2019,1,3065,"INR",17932,482039
952,07-01-2019,1,338,"INR",38843,462645
953,07-01-2019,27,56532,"INR",16649,575687
954,08-01-2019,8,17458,"INR",78994,544403
955,08-01-2019,12,27565,"INR",95744,427837
956,08-01-2019,1,338,"INR",92700,528890
957,10-01-2019,1,3065,"INR",4417,551252
958,11-01-2019,18,38065,"INR",36575,488148
959,11-01-2019,1,722,"INR",9989,526887
960,14-01-2019,1,3065,"INR",13482,536857
961,14-01-2019,1,338,"INR",91825,561172
962,15-01-2019,13,28269,"INR",77041,566547
963,16-01-2019,12,27565,"INR",46366,138090
964,17-01-2019,13,28269,"INR",15365,473334
965,18-01-2019,20,41898,"INR",30015,476908
966,18-01-2019,12,27565,"INR",20183,93961
967,21-01-2019,45,104958,"INR",13264,134461
968,21-01-2019,1,722,"INR",96102,330534
969,24-01-2019,13,28269,"INR",78704,476883
970,25-01-2019,53,113074,"INR",86529,572361
971,28-01-2019,55,115921,"INR",44086,483237
972,28-01-2019,24,55977,"INR",75966,476890
973,30-01-2019,45,104958,"INR",62681,490533
974,31-01-2019,8,18375,"INR",11325,502100
975,31-01-2019,18,41981,"INR",6598,482097
976,31-01-2019,13,28269,"INR",48344,476843
977,31-01-2019,1,722,"INR",93204,293162
978,01-02-2019,15,31421,"INR",97026,570636
979,04-02-2019,34,71231,"INR",35994,560050
980,05-02-2019,1,722,"INR",74308,127952
981,07-02-2019,11,24500,"INR",74119,94936
982,07-02-2019,15,34986,"INR",14952,551372
983,07-02-2019,13,28269,"INR",52045,559547
984,08-02-2019,26,55167,"INR",34446,541838
985,08-02-2019,13,28269,"INR",26724,102801
986,11-02-2019,8,17495,"INR",84076,387997
987,12-02-2019,5,12250,"INR",4154,469550
988,12-02-2019,13,28269,"INR",49510,444611
989,13-02-2019,12,27565,"INR",15577,465229
990,14-02-2019,7,15315,"INR",66050,474322
991,14-02-2019,6,13995,"INR",46818,234114
992,14-02-2019,13,28269,"INR",70121,470263
993,15-02-2019,62,129546,"INR",24571,292523
994,15-02-2019,4,9190,"INR",39773,207870
995,15-02-2019,13,28269,"INR",73173,567569
996,18-02-2019,3,6125,"INR",92579,567582
997,18-02-2019,8,17495,"INR",80646,469180
998,19-02-2019,3,6125,"INR",59123,469582
999,19-02-2019,1,338,"INR",73222,524332
1000,19-02-2019,13,28269,"INR",90868,514267
1001,21-02-2019,5,12250,"INR",88904,447601
1002,21-02-2019,15,34986,"INR",32952,551721
1003,22-02-2019,38,79273,"INR",29162,570780
1004,22-02-2019,1,3065,"INR",73440,430637
1005,25-02-2019,1,3065,"INR",11533,314860
1006,25-02-2019,1,338,"INR",5110,102818
1007,26-02-2019,1,3065,"INR",26360,556500
1008,26-02-2019,1,338,"INR",77230,548492
1009,26-02-2019,13,28269,"INR",3927,212266
1010,27-02-2019,1,3065,"INR",98227,143805
1011,28-02-2019,3,6125,"INR",27171,465590
1012,01-03-2019,12,25144,"INR",12635,558030
1013,04-03-2019,1,3065,"INR",47558,452101
1014,05-03-2019,8,17495,"INR",10983,503498
1015,05-03-2019,1,338,"INR",56749,559773
1016,05-03-2019,13,28269,"INR",79141,558743
1017,07-03-2019,3,6125,"INR",43053,562904
1018,08-03-2019,6,12921,"INR",74794,500585
1019,08-03-2019,1,3065,"INR",80512,494960
1020,11-03-2019,1,3065,"INR",82289,574576
1021,11-03-2019,8,17495,"INR",26337,432384
1022,11-03-2019,1,681,"INR",62892,390282
1023,12-03-2019,1,3065,"INR",44955,539030
1024,13-03-2019,1,3065,"INR",96082,505383
1025,14-03-2019,1,3065,"INR",8989,472777
1026,14-03-2019,8,17495,"INR",39466,520740
1027,15-03-2019,31,64250,"INR",82342,557549
1028,15-03-2019,3,6125,"INR",93730,528654
1029,19-03-2019,1,3065,"INR",4928,489445
1030,21-03-2019,1,3065,"INR",78134,503361
1031,21-03-2019,3,6995,"INR",24384,358527
1032,21-03-2019,13,28269,"INR",25573,449714
1033,25-03-2019,1,3065,"INR",16518,288385
1034,25-03-2019,3,6995,"INR",55274,507668
1035,25-03-2019,1,681,"INR",87218,564301
1036,26-03-2019,1,3065,"INR",61400,490544
1037,27-03-2019,1,3065,"INR",10343,488573
1038,28-03-2019,3,6995,"INR",72366,550337
1039,29-03-2019,12,25491,"INR",22462,562538
1040,29-03-2019,13,28269,"INR",91808,552243
1041,30-03-2019,8,17495,"INR",38343,95337
1042,01-04-2019,1,3065,"INR",25998,293134
1043,02-04-2019,1,3065,"INR",18394,102843
1044,04-04-2019,1,3065,"INR",571,469183
1045,04-04-2019,13,28269,"INR",51557,500844
1046,05-04-2019,3,6995,"INR",58067,444308
1047,08-04-2019,3,6125,"INR",52257,131416
1048,08-04-2019,8,17495,"INR",72976,493087
1049,08-04-2019,1,361,"INR",70464,551975
1050,09-04-2019,13,28269,"INR",68210,556732
1051,11-04-2019,1,3065,"INR",39460,100103
1052,11-04-2019,8,17495,"INR",34007,556884
1053,11-04-2019,13,28269,"INR",15327,546351
1054,11-04-2019,7,14407,"INR",49975,417000
1055,12-04-2019,1,3065,"INR",60007,554166
1056,15-04-2019,1,3065,"INR",23518,503719
1057,16-04-2019,1,3065,"INR",69876,557067
1058,16-04-2019,40,84806,"INR",4725,85563
1059,17-04-2019,1,3065,"INR",62209,556815
1060,18-04-2019,1,3065,"INR",95257,416900
1061,18-04-2019,15,34986,"INR",20821,91693
1062,23-04-2019,1,3065,"INR",10390,437045
1063,24-04-2019,1,3065,"INR",36520,443529
1064,25-04-2019,3,7204,"INR",41895,483464
1065,26-04-2019,3,6125,"INR",66756,578006
1066,26-04-2019,13,28269,"INR",24363,496533
